id	event	type	name	nickname	photo	organization	position	biography	sessions
rp13-speaker-89	rp13	speaker	Zahi Alawi	zahi-alawi	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-89.jpg		Redakteur und Projektmanager	Zahi Alawi arbeitet seit Februar 2005 als freier Redakteur für die Deutsche Welle. Der ausgebildete Politologe und Journalist hat an der Universität An-Najah im palästinensischen Nablus studiert und am Institut für Journalistik der TU Dortmund. Ist seit 2005 verantwortlicher Redakteur (arabisch) für die Bobs Awards der Deutschen Welle (www.thebobs.com). Seit dem beschäftigt er sich auch mit dem Thema Blogging – vor allem in den arabischen Ländern. Im Jahr 2010 und 2011 hat Alawi das Young Media Summit (http://yms2010.wordpress.com/) zusammen mit Matthias Spielkamp in Kairo organisiert. Seit 2010 ist er als Trainer im Online-Journalismus für die DW Akademie in Arabien unterwegs.	[object Object]
rp13-speaker-905	rp13	speaker	Raegan MacDonald	raegan-macdonald	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-905.jpg	Access	Senior Policy Analyst		[object Object]
rp13-speaker-1069	rp13	speaker	Mark Graham	mark-graham	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-1069.jpg	Oxford Internet Institute	Director of Research	Mark is Director of Research and a Research Fellow at the Oxford Internet Institute. His research focuses on Internet and information geographies, and the overlaps between ICTs and economic development.	[object Object]
rp13-speaker-1873	rp13	speaker	Hendrik Kalb	hendrik-kalb	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-1873.jpg	Technische Universität Berlin / EU-Forschungsprojekt BlogForever	Wissensschaftlicher Mitarbeiter	Hendrik is a PhD researcher from the TU Berlin working in the BlogForever, a collaborative EU funded project of 12 academic and non-academic partners, e.g. the CERN. BlogForever will create a software platform capable of aggregating, preserving, managing and disseminating blogs. Any user or organization will be able to use the BlogForever software & guidelines to create a digital repository containing their own selection of blogs.\nHendriks primary research interests are individual and collaborative behaviour in Web 2.0 and Social Software, especially in the field of knowledge management and e-learning. His PhD thesis focus on the intention of scientists to share open science resources and open educational resources with social software. He has been involved in research as a scientific assistant since 2004.	[object Object]
rp13-speaker-81	rp13	speaker	Sascha Lobo	sascha-lobo	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-81.jpg		Autor, Internet, Vortragsredner. Kolumnist auf Spiegel Online.	Sascha Lobo, Jahrgang 1975, studierte Gesellschafts- und Wirtschaftskommunikation an der Universität der Künste in Berlin. Er arbeitet als Autor und Strategieberater mit den Schwerpunkten Internet und Markenkommunikation für Kunden wie die Deutsche Messe, die Fraunhofer Gesellschaft und VW. Er hält Vorträge über die digitale Welt von Social Media bis zu digitalen Arbeitsprozessen für Unternehmen wie Siemens, Lufthansa oder Wincor Nixdorf. Seit Januar 2011 schreibt er die wöchentliche Kolumne “Mensch-Maschine” auf Spiegel Online. Mit verschiedenen Coautoren (Holm Friebe, Kathrin Passig, NEON) verfasste er Sachbücher zu den Themen Arbeit, Netz und Gesellschaft. 2010 veröffentlichte er seinen ersten Roman “Strohfeuer”. Für das Gemeinschaftsblog Riesenmaschine.de erhielt er 2006 den Grimme Online Award, 2007 den Erik-Reger-Literaturpreis (Förderpreis) und andere Auszeichnungen. Zuletzt erschien im Oktober 2012 sein Buch “Internet – Segen oder Fluch”, geschrieben gemeinsam mit Kathrin Passig.	[object Object]
rp13-speaker-813	rp13	speaker	Huck Haas	huck-haas	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-813.jpg		Designer · Kauz · Bold · Stijlroyal	Großer Vorsitzender von Stijlroyal · Designer · Herausgeber · Magazinmacher · Anhänger sämtlicher Theorien · Geht am Stock · Kukkt nach vorne	[object Object]
rp13-speaker-1443	rp13	speaker	Gerrit Bruce Becht	gerrit-bruce-becht	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-1443.jpg	Stijlroyal	Kontakter	Von Gottes Gnaden, Kontakter, Stijlroyal.	[object Object]
rp13-speaker-1440	rp13	speaker	Maike Hank	maike-hank	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-1440.jpg	kleinerdrei	Agentin für den Tugendfuror	Maike Hank schreibt ins Netz seit 2002, was gewürdigt wird in “Blogs! – Text und Form im Internet”, einer der ersten Buchveröffentlichungen über die deutsche Blogosphäre. Sie ist Mitgründerin von 'kleinerdrei' und sagt 'das' Blog. Ihre Lieblingszeit auf Twitter ist 22:22 Uhr.	[object Object]
rp13-speaker-2246	rp13	speaker	Tobias 'schlenzalot' Schramm	tobias-schlenzalot-schramm	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-2246.jpg	trommsdorff + drüner | innovation + marketing consultants GmbH	Berater, Kenner, Macher	Schöngeist und Leopardenjackenträger\nMacht was mit Medien, berät Unternehmen und gewinnt Bullshit-Bingo-Sessions in Serie\nFan-Zitat: "Wenn der mal stirbt, musst du seine neongrüne Jogginghose extra totschlagen"	[object Object]
rp13-speaker-2506	rp13	speaker	Anja Gottschling	anja-gottschling	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-2506.jpg			Rheinländerin durch und dursch • Liebt es, Menschen zu beobachten • Mag Schuhe und Bier.	[object Object]
rp13-speaker-2299	rp13	speaker	Blanche Fabri	blanche-fabri	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-2299.jpg	Jöran und Konsorten		Blanche Fabri studierte Medienwissenschaften und politische Wissenschaften an der Universität Hamburg. Als Konsortin bei der Agentur Jöran und Konsorten organisiert sie GoogleQuiz, (Bildungs)Kongresse und Tagungen, produziert Livestreams und Webvideos und koordiniert online und offline Projekte im Bildungsbereich. Außerdem ist sie als Dozentin in der Erwachsenenbildung tätig.	[object Object]
rp13-speaker-977	rp13	speaker	Jöran Muuß-Merholz	joeran-muuss-merholz	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-977.jpg	Agentur J&K - Jöran und Konsorten	Inhaber	Jöran Muuß-Merholz ist Diplom-Pädagoge und betreibt mit einem kleinen Team die Agentur „J&K - Jöran und Konsorten“. \nEr arbeitet an den Schnittstellen zwischen Bildung / Lernen und Medien / Kommunikation. Insbesondere berät er Bildungseinrichtungen hinsichtlich der Frage, wie sie digitale Medien sinnvoll in ihrer Arbeit einsetzen können. Zuletzt erschien sein Buch „Mein Kind ist bei Facebook“ bei Pearson. Im Auftrag der Bundeszentrale für politische Bildung bpb koordiniert er die redaktionelle Arbeit der Website www.pb21.de, die sich mit den Einsatzmöglichkeiten von Web 2.0 für die Bildungsarbeit beschäftigt. Weitere Texte, Termine und Projekte von Jöran Muuß-Merholz finden sich unter www.joeran.de	
rp13-speaker-2187	rp13	speaker	Florian Sievers	florian-sievers	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-2187.jpg	Ten Cities	Journalist / Editor	Florian is a trained Journalist for Economics and former editor of Groove magazine for electronic music and club culture. He works as a freelance writer in Berlin, writing about music and economics alike, as long as there are interesting people involved.\nIn the recent past he has met exceptionally many of these people in African countries. Which just adds to his fascination for that continent coming from the feeling that all the music which touches him is bascially rooted in Africa, from Blues to Techno.\nCurrently Florian is co-editing a reader about club culture, urban space and public sphere in ten African and European cities together with Goethe-Institut Nairobi/Kenya. It is part of the project Ten Cities which also includes an exchange programme of electronic music producers between the involved cities.	[object Object]
rp13-speaker-2374	rp13	speaker	Pedro Coquenão	pedro-coquen-o	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-2374.jpg	fazuma		The Angolan born musician Batida grew up in the suburbs of Lisbon, where he developed a passion for listening to and buying records. But instead of becoming a musician he first pursued a Radio DJ career, where he founded a collective called Fazuma dedicated to promoting Afro-influenced music. The name Batida started as a radio programme and evolved to an album on Soundway Records. The programme is still on air on portugese national radio and in portugese speaking African countries. Batida also has a slot on Ginga Beat from Red Bull Music Academy Radio on the same subject. He is the TEN CITIES curator for Lisbon, Portugal as well as a participant of the TEN CITIES musical collaboration phase in Nairobi, Kenya.\n––––––––––––––––––––––––––\nSelected Discography: \nBatida - Batida (Soundway Records / 2012), \nBatida - Alegria (Soundway Records / 2012), \nBatida - Ngongo J'ami / Yumbala (Soundway Records / 2012)	
rp13-speaker-2170	rp13	speaker	Joyce Nyairo	joyce-nyairo	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-2170.jpg	Nyairo@Cultural Analyst	Researcher	I am an independent scholar, with over 20 years of experience in advocacy, research and programme management in the creative sector in Kenya. I was a lead consultant on the Volkswagen Foundation’s “Negotiating Culture in the Context of Globalization” research programme. As a grant-maker for the Ford Foundation, I supported many independent media and arts organizations in East Africa. I write occasional op-eds for the Daily Nation, and have reviewed books for the Times Literary Supplement and an assessed entries for the Noma Award for African Writing. I have also published academic articles in a number of refereed journals (e.g. African Affairs). I graduated with a BA and MA (Literature) from the University of Nairobi and my PhD in Humanities is from the University of the Witsatersrand, South Africa.	[object Object]
rp13-speaker-2374	rp13	speaker	Pedro Coquenão	pedro-coquen-o	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-2374.jpg	fazuma		The Angolan born musician Batida grew up in the suburbs of Lisbon, where he developed a passion for listening to and buying records. But instead of becoming a musician he first pursued a Radio DJ career, where he founded a collective called Fazuma dedicated to promoting Afro-influenced music. The name Batida started as a radio programme and evolved to an album on Soundway Records. The programme is still on air on portugese national radio and in portugese speaking African countries. Batida also has a slot on Ginga Beat from Red Bull Music Academy Radio on the same subject. He is the TEN CITIES curator for Lisbon, Portugal as well as a participant of the TEN CITIES musical collaboration phase in Nairobi, Kenya.\n––––––––––––––––––––––––––\nSelected Discography: \nBatida - Batida (Soundway Records / 2012), \nBatida - Alegria (Soundway Records / 2012), \nBatida - Ngongo J'ami / Yumbala (Soundway Records / 2012)	[object Object], [object Object]
rp13-speaker-700	rp13	speaker	Anna Weilberg	anna-weilberg	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-700.jpg		Journalistin	After studying Media Studies, English literature and Japanese studies at the University of Trier and the University of Oxford and analysing the relevance of fashion blogs in fashion journalism in her final thesis, Anna Weilberg is currently living in Hamburg and working as online editor for the design magazine PAGE. She has previously spoken at re:publica 11.	[object Object]
rp13-speaker-1407	rp13	speaker	David Kurth Karl  Roth	david-kurth-karl-roth	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-1407.jpg				[object Object]
rp13-speaker-1523	rp13	speaker	Katja Dalhöfer	katja-dalhoefer	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-1523.jpg	Glam Media	VP, Sales & New Business Development		[object Object]
rp13-speaker-1509	rp13	speaker	Katja Schweitzberger	katja-schweitzberger	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-1509.jpg				[object Object]
rp13-speaker-698	rp13	speaker	Teresa Bücker	teresa-buecker	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-698.jpg		Autorin und Politikberaterin	Teresa Bücker (*1984) schreibt derzeit an ihrem ersten Buch zum Thema Geschlechtergerechtigkeit, das im Berlin Verlag erscheinen wird. Als freie Autorin widmet sie sich Themen der digitalen Gesellschaft, Mode, Kommunikation und Beziehungen. Seit 2010 schreibt sie das FAZ-Blog Deus ex Machina. Sie spricht regelmäßig auf Konferenzen über Netzpolitik und Freiheit, Liebe in der virtuellen Welt und Feminismus. Seit Juni 2012 ist sie als Referentin für digitale Strategie und soziale Medien bei der SPD-Bundestagsfraktion tätig. Zuvor war sie Beraterin beim SPD-Parteivorstand und hat dort vor allem an neuen Beteiligungsformen für Bürgerinnen und Bürger gearbeitet. Von 2008 bis 2010 leitete sie das Ressort “Community und Social Media” bei "der Freitag" und hat dort den Relaunch des Onlineauftritts mit konzipiert sowie die Blog-Community der Wochenzeitung aufgebaut. Sie ist Vorstandsmitglied bei D64 e.V.	
rp13-speaker-450	rp13	speaker	Kathrin Ganz	kathrin-ganz	http://13.re-publica.de/sites/13.re-publica.de/files/pictures/picture-450.png		Researcher	Kathrin Ganz is a political scientist based in Hamburg. She's interested in intersectional perspectives on digital communication politics and the internet. Currently, she's working on her dissertation about Germany's internet movement.	[object Object]
